1.0000,0.3819,0.9380,0.8953,0.6209,0.9412,0.5637,0.1158,0.4011,0.3684,0.4588,0.4915,0.2746,0.3386,0.2264,0.2649
0.3819,1.0000,0.3741,0.3289,0.1765,0.3651,0.2601,0.0560,0.1367,0.1344,0.1468,0.1107,0.0600,0.1841,0.0713,0.0907
0.9380,0.3741,1.0000,0.8514,0.5813,0.8909,0.5546,0.1185,0.3898,0.3595,0.4427,0.4591,0.2612,0.3358,0.2146,0.2541
0.8953,0.3289,0.8514,1.0000,0.6238,0.8445,0.5005,0.1313,0.4001,0.3669,0.5914,0.5259,0.5068,0.3188,0.3341,0.3213
0.6209,0.1765,0.5813,0.6238,1.0000,0.6019,0.2142,0.1396,0.3539,0.2977,0.4671,0.5353,0.2362,0.1774,0.1871,0.2174
0.9412,0.3651,0.8909,0.8445,0.6019,1.0000,0.6063,0.1129,0.3808,0.3486,0.4211,0.4754,0.2599,0.3260,0.2232,0.2560
0.5637,0.2601,0.5546,0.5005,0.2142,0.6063,1.0000,0.1405,0.2629,0.2510,0.2681,0.2877,0.2033,0.2731,0.1413,0.1842
0.1158,0.0560,0.1185,0.1313,0.1396,0.1129,0.1405,1.0000,0.0867,0.0877,0.0704,0.0475,0.0525,0.0255,0.0417,0.0631
0.4011,0.1367,0.3898,0.4001,0.3539,0.3808,0.2629,0.0867,1.0000,0.8564,0.3419,0.3628,0.2070,0.2080,0.1558,0.1954
0.3684,0.1344,0.3595,0.3669,0.2977,0.3486,0.2510,0.0877,0.8564,1.0000,0.2851,0.2943,0.1775,0.2089,0.1481,0.1913
0.4588,0.1468,0.4427,0.5914,0.4671,0.4211,0.2681,0.0704,0.3419,0.2851,1.0000,0.6255,0.3711,0.2451,0.3642,0.3085
0.4915,0.1107,0.4591,0.5259,0.5353,0.4754,0.2877,0.0475,0.3628,0.2943,0.6255,1.0000,0.3562,0.2132,0.3111,0.4932
0.2746,0.0600,0.2612,0.5068,0.2362,0.2599,0.2033,0.0525,0.2070,0.1775,0.3711,0.3562,1.0000,0.1424,0.4170,0.2991
0.3386,0.1841,0.3358,0.3188,0.1774,0.3260,0.2731,0.0255,0.2080,0.2089,0.2451,0.2132,0.1424,1.0000,0.2032,0.2071
0.2264,0.0713,0.2146,0.3341,0.1871,0.2232,0.1413,0.0417,0.1558,0.1481,0.3642,0.3111,0.4170,0.2032,1.0000,0.3558
0.2649,0.0907,0.2541,0.3213,0.2174,0.2560,0.1842,0.0631,0.1954,0.1913,0.3085,0.4932,0.2991,0.2071,0.3558,1.0000
