1.0000,1.0000,0.9274,0.8896,0.6510,0.9417,0.5696,0.1225,0.4053,0.3598,0.5083,0.5207,0.2860,0.3395,0.2272,0.2536
1.0000,1.0000,0.9274,0.8896,0.6510,0.9417,0.5696,0.1225,0.4053,0.3598,0.5083,0.5207,0.2860,0.3395,0.2272,0.2536
0.9274,0.9274,1.0000,0.8381,0.6059,0.8804,0.5575,0.1214,0.3931,0.3504,0.4905,0.4885,0.2722,0.3344,0.2145,0.2430
0.8896,0.8896,0.8381,1.0000,0.6288,0.8385,0.4951,0.1541,0.3922,0.3440,0.6155,0.5357,0.5164,0.3162,0.3315,0.3058
0.6510,0.6510,0.6059,0.6288,1.0000,0.6246,0.2047,0.1420,0.3272,0.2677,0.4246,0.4881,0.2249,0.1764,0.1676,0.1835
0.9417,0.9417,0.8804,0.8385,0.6246,1.0000,0.6066,0.1167,0.3798,0.3366,0.4580,0.4942,0.2681,0.3237,0.2204,0.2408
0.5696,0.5696,0.5575,0.4951,0.2047,0.6066,1.0000,0.1655,0.2499,0.2404,0.2558,0.2635,0.1835,0.2643,0.1307,0.1681
0.1225,0.1225,0.1214,0.1541,0.1420,0.1167,0.1655,1.0000,0.1015,0.1015,0.0784,0.0579,0.0603,0.0262,0.0419,0.0613
0.4053,0.4053,0.3931,0.3922,0.3272,0.3798,0.2499,0.1015,1.0000,0.8429,0.3273,0.3280,0.1932,0.2031,0.1435,0.1716
0.3598,0.3598,0.3504,0.3440,0.2677,0.3366,0.2404,0.1015,0.8429,1.0000,0.2721,0.2697,0.1662,0.2084,0.1333,0.1630
0.5083,0.5083,0.4905,0.6155,0.4246,0.4580,0.2558,0.0784,0.3273,0.2721,1.0000,0.5858,0.3594,0.2511,0.3761,0.3135
0.5207,0.5207,0.4885,0.5357,0.4881,0.4942,0.2635,0.0579,0.3280,0.2697,0.5858,1.0000,0.3429,0.2120,0.3064,0.4803
0.2860,0.2860,0.2722,0.5164,0.2249,0.2681,0.1835,0.0603,0.1932,0.1662,0.3594,0.3429,1.0000,0.1395,0.4060,0.2979
0.3395,0.3395,0.3344,0.3162,0.1764,0.3237,0.2643,0.0262,0.2031,0.2084,0.2511,0.2120,0.1395,1.0000,0.2001,0.2121
0.2272,0.2272,0.2145,0.3315,0.1676,0.2204,0.1307,0.0419,0.1435,0.1333,0.3761,0.3064,0.4060,0.2001,1.0000,0.3212
0.2536,0.2536,0.2430,0.3058,0.1835,0.2408,0.1681,0.0613,0.1716,0.1630,0.3135,0.4803,0.2979,0.2121,0.3212,1.0000
