1.0000,0.8428,1.0000,0.0730,0.2829,0.0730
0.8428,1.0000,0.8428,0.0834,0.3842,0.0834
1.0000,0.8428,1.0000,0.0730,0.2829,0.0730
0.0730,0.0834,0.0730,1.0000,0.5444,1.0000
0.2829,0.3842,0.2829,0.5444,1.0000,0.5444
0.0730,0.0834,0.0730,1.0000,0.5444,1.0000
