1.0000,0.8476,1.0000,0.0290,0.1205,0.0290
0.8476,1.0000,0.8476,0.0280,0.1628,0.0280
1.0000,0.8476,1.0000,0.0290,0.1205,0.0290
0.0290,0.0280,0.0290,1.0000,0.6877,1.0000
0.1205,0.1628,0.1205,0.6877,1.0000,0.6877
0.0290,0.0280,0.0290,1.0000,0.6877,1.0000
